Susanne,91,0.009507773,1.351685,-0.06893881,0.01394446,0.2840358,-0.05988041,0,0.3395987,closed,-10,0.618,toEnd,0
Susanne,92,0.01109202,1.039063,-0.002957556,0.01806338,0.4349071,0,0,0.476523,open,0,0.854,toStart,0
Susanne,92,0.005804943,1.340332,0.07676037,0.01379571,0.4151844,0.08274736,0,0.4692836,open,10,0.854,toEnd,0
Susanne,93,0.003891756,1.676758,0.08601499,0.01740661,0.4157197,0.08274736,0,0.4692836,closed,10,0.854,toStart,2
Susanne,93,0.01745907,0.9830322,-0.006407744,0.01747606,0.4022635,0,0,0.476523,closed,0,0.854,toEnd,0
Susanne,94,0.03689676,1.373535,-0.06400543,0.009160247,0.2333226,-0.05988041,0,0.3395987,closed,-10,0.618,toStart,0
Susanne,94,0.01093131,0.9940186,-0.004009889,0.009940822,0.2675536,0,0,0.3448375,closed,0,0.618,toEnd,0
Susanne,95,0.03437965,1.061035,0.06986798,0.0144547,0.3100383,0.05988041,0,0.3395987,closed,10,0.618,toStart,0
Susanne,95,0.1298337,1.497437,0.1593038,0.0126634,0.3901475,0.1179414,0,0.3240413,closed,20,0.618,toEnd,0
Susanne,96,0.01528331,2.680176,0.06826613,0.0001217369,0.1052544,0.07290228,0,0.2002974,closed,20,0.382,toStart,0
Susanne,96,0.07426935,2.390259,0.1483677,0.01940201,0.3329665,0.1179414,0,0.3240413,closed,20,0.618,toEnd,0
Susanne,97,0.02349281,1.339966,-0.07459382,0.01869165,0.4463251,-0.08274736,0,0.4692836,closed,-10,0.854,toStart,0
Susanne,97,0.01427167,1.196411,-0.1680259,0.01819378,0.3836986,-0.1629805,0,0.4477852,closed,-20,0.854,toEnd,0
Susanne,98,0.00674461,1.439697,0.06112224,0.01547055,0.2690861,0.05988041,0,0.3395987,closed,10,0.618,toStart,0
Susanne,98,0.01138247,1.128174,0.09332024,0.01485945,0.4107648,0.08274736,0,0.4692836,closed,10,0.854,toEnd,0
Susanne,99,0.01682141,1.251343,-0.08552322,0.0221328,0.4076851,-0.08274736,0,0.4692836,open,-10,0.854,toStart,0
Susanne,99,0.02575902,1.150269,-0.1687176,0.01534907,0.3743691,-0.1629805,0,0.4477852,open,-20,0.854,toEnd,0
Susanne,100,0.02932268,1.19519,-0.001199659,0.01039092,0.2497722,0,0,0.3448375,closed,0,0.618,toStart,0
Susanne,100,0.004070832,0.9604492,0.004859433,0.01701224,0.4275033,0,0,0.476523,closed,0,0.854,toEnd,0
Susanne,101,0.02304496,1.541626,0.03555689,0.0006319936,0.1085292,0.03701346,0,0.2099137,open,10,0.382,toStart,0
Susanne,101,0.01443599,0.927124,0.06905024,0.01515816,0.2678823,0.05988041,0,0.3395987,open,10,0.618,toEnd,0
Susanne,102,0.01336222,1.016113,-0.001726084,0.01663543,0.2670267,0,0,0.3448375,closed,0,0.618,toStart,0
Susanne,102,0.0164054,0.8822021,0.007199922,0.01706666,0.4117901,0,0,0.476523,closed,0,0.854,toEnd,0
Susanne,103,0.005427103,1.395996,-0.03848308,0.0008599292,0.1267452,-0.03701346,0,0.2099137,closed,-10,0.382,toStart,0
Susanne,103,0.01262564,0.9833984,-0.05794355,0.01318558,0.2892669,-0.05988041,0,0.3395987,closed,-10,0.618,toEnd,0
Susanne,104,0.02451165,1.184204,-0.0248863,-0.001067482,0.1093935,-0.03701346,0,0.2099137,closed,-10,0.382,toStart,0
Susanne,104,0.07577632,1.127319,-0.09008028,0.01309188,0.2033043,-0.07290228,0,0.2002974,closed,-20,0.382,toEnd,0
Susanne,105,0.01522228,1.105713,0.06051295,0.01526631,0.290729,0.05988041,0,0.3395987,closed,10,0.618,toStart,0
Susanne,105,0.01040147,1.250977,0.09872733,0.01532739,0.4291241,0.08274736,0,0.4692836,closed,10,0.854,toEnd,0
Susanne,106,0.004521387,1.720947,-0.08314462,0.003771817,0.1209688,-0.07290228,0,0.2002974,closed,-20,0.382,toStart,0
Susanne,106,0.02140537,1.272583,-0.1314409,0.0249414,0.2810803,-0.1179414,0,0.3240413,closed,-20,0.618,toEnd,0
Susanne,107,0.0132981,1.418579,0.1355367,0.01573241,0.2715943,0.1179414,0,0.3240413,open,20,0.618,toStart,0
Susanne,107,0.004239297,0.8486328,0.06413706,0.01680614,0.2745675,0.05988041,0,0.3395987,open,10,0.618,toEnd,0
